movieId,tmdbId,title_x,genres,director,top_cast
1810,9440,Primary Colors (1998),Comedy Drama,,
1816,32456,Two Girls and a Guy (1997),Comedy Drama,,
1821,17127,"Object of My Affection, The (1998)",Comedy Romance,,
1825,19848,The Players Club (1998),Comedy Drama,,
1826,17644,Barney's Great Adventure (1998),Adventure Children,,
1831,2157,Lost in Space (1998),Action Adventure Sci-Fi,,
1833,8838,Mercury Rising (1998),Action Drama Thriller,,
1834,29193,"Spanish Prisoner, The (1997)",Crime Drama Mystery Thriller,,
1835,795,City of Angels (1998),Drama Fantasy Romance,,
1840,9469,He Got Game (1998),Drama,,
1845,16148,Zero Effect (1998),Comedy Mystery Thriller,,
1848,9449,"Borrowers, The (1997)",Adventure Children Comedy Fantasy,,
1858,10622,Mr. Nice Guy (Yat goh ho yan) (1997),Action Comedy,,
1860,17139,Character (Karakter) (1997),Drama,,
1866,9448,"Big Hit, The (1998)",Action Comedy Crime,,
1870,78373,"Dancer, Texas Pop. 81 (1998)",Comedy Drama,,
1875,55561,Clockwatchers (1997),Comedy,,
1876,8656,Deep Impact (1998),Drama Sci-Fi Thriller,,
1881,18937,Quest for Camelot (1998),Adventure Animation Children Fantasy Musical,,
1883,9452,Bulworth (1998),Comedy Drama Romance,,
1884,1878,Fear and Loathing in Las Vegas (1998),Adventure Comedy Drama,,
1888,9715,Hope Floats (1998),Comedy Drama Romance,,
1894,6068,Six Days Seven Nights (1998),Adventure Comedy Romance,,
1895,15037,Can't Hardly Wait (1998),Comedy Drama Romance,,
1900,21334,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy Drama,,
1907,10674,Mulan (1998),Adventure Animation Children Comedy Drama Musical Romance,,
1909,846,"X-Files: Fight the Future, The (1998)",Action Crime Mystery Sci-Fi Thriller,,
1911,3050,Dr. Dolittle (1998),Comedy,,
1912,1389,Out of Sight (1998),Comedy Crime Drama Romance Thriller,,
1914,20862,Smoke Signals (1998),Comedy Drama,,
1916,9464,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama Romance,,
1917,95,Armageddon (1998),Action Romance Sci-Fi Thriller,,
1918,944,Lethal Weapon 4 (1998),Action Comedy Crime Thriller,,
1920,11551,Small Soldiers (1998),Animation Children Fantasy War,,
1921,473,Pi (1998),Drama Sci-Fi Thriller,,
1923,544,There's Something About Mary (1998),Comedy Romance,,
1926,65203,"Broadway Melody, The (1929)",Musical,,
1934,34106,You Can't Take It with You (1938),Comedy Romance,,
1938,28580,"Lost Weekend, The (1945)",Drama,,
1939,887,"Best Years of Our Lives, The (1946)",Drama War,,
1940,33667,Gentleman's Agreement (1947),Drama,,
1944,11426,From Here to Eternity (1953),Drama Romance War,,
1945,654,On the Waterfront (1954),Crime Drama,,
1947,1725,West Side Story (1961),Drama Musical Romance,,
1948,5769,Tom Jones (1963),Adventure Comedy Romance,,
1949,874,"Man for All Seasons, A (1966)",Drama,,
1951,17917,Oliver! (1968),Drama Musical,,
1952,3116,Midnight Cowboy (1969),Drama,,
1953,1051,"French Connection, The (1971)",Action Crime Thriller,,
1954,1366,Rocky (1976),Drama,,
1956,16619,Ordinary People (1980),Drama,,
1957,9443,Chariots of Fire (1981),Drama,,
1959,606,Out of Africa (1985),Drama Romance,,
1960,746,"Last Emperor, The (1987)",Drama,,
1961,380,Rain Man (1988),Drama,,
1962,403,Driving Miss Daisy (1989),Drama,,
1965,13820,Repo Man (1984),Comedy Sci-Fi,,
1966,15389,Metropolitan (1990),Comedy,,
1969,10014,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror,,
1970,10072,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror Thriller,,
1971,10131,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror Thriller,,
1972,10160,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,,
1973,11284,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror,,
1975,9725,Friday the 13th Part 2 (1981),Horror,,
1976,9728,Friday the 13th Part 3: 3D (1982),Horror,,
1977,9730,Friday the 13th Part IV: The Final Chapter (1984),Horror,,
1978,9731,Friday the 13th Part V: A New Beginning (1985),Horror,,
1979,10225,Friday the 13th Part VI: Jason Lives (1986),Horror,,
1980,10281,Friday the 13th Part VII: The New Blood (1988),Horror,,
1981,10283,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,,
1982,948,Halloween (1978),Horror,,
1984,10676,Halloween III: Season of the Witch (1982),Horror,,
1985,11357,Halloween 4: The Return of Michael Myers (1988),Horror,,
1986,11361,Halloween 5: The Revenge of Michael Myers (1989),Horror,,
1991,10585,Child's Play (1988),Horror Thriller,,
1992,11186,Child's Play 2 (1990),Horror Thriller,,
1994,609,Poltergeist (1982),Horror Thriller,,
1996,10306,Poltergeist III (1988),Horror Thriller,,
1997,9552,"Exorcist, The (1973)",Horror Mystery,,
1998,11586,Exorcist II: The Heretic (1977),Horror,,
2002,943,Lethal Weapon 3 (1992),Action Comedy Crime Drama,,
2003,927,Gremlins (1984),Comedy Horror,,
2004,928,Gremlins 2: The New Batch (1990),Comedy Horror,,
2006,9342,"Mask of Zorro, The (1998)",Action Comedy Romance,,
2010,19,Metropolis (1927),Drama Sci-Fi,,
2011,165,Back to the Future Part II (1989),Adventure Comedy Sci-Fi,,
2012,196,Back to the Future Part III (1990),Adventure Comedy Sci-Fi Western,,
2018,3170,Bambi (1942),Animation Children Drama,,
2019,346,Seven Samurai (Shichinin no samurai) (1954),Action Adventure Drama,,
2020,859,Dangerous Liaisons (1988),Drama Romance,,
2021,841,Dune (1984),Adventure Sci-Fi,,
2022,11051,"Last Temptation of Christ, The (1988)",Drama,,
2023,242,"Godfather: Part III, The (1990)",Crime Drama Mystery Thriller,,
2026,9424,Disturbing Behavior (1998),Horror Thriller,,
2028,857,Saving Private Ryan (1998),Action Drama War,,
2034,9570,"Black Hole, The (1979)",Children Sci-Fi,,
2052,10439,Hocus Pocus (1993),Children Comedy Fantasy Horror,,
2058,9631,"Negotiator, The (1998)",Action Crime Drama Mystery Thriller,,
2064,1779,Roger & Me (1989),Documentary,,
2067,907,Doctor Zhivago (1965),Drama Romance War,,
2082,10414,"Mighty Ducks, The (1992)",Children Comedy,,
2083,10437,"Muppet Christmas Carol, The (1992)",Children Comedy Musical,,
2093,13155,Return to Oz (1985),Adventure Children Fantasy,,
2100,2619,Splash (1984),Comedy Fantasy Romance,,
2114,227,"Outsiders, The (1983)",Drama,,
2115,87,Indiana Jones and the Temple of Doom (1984),Action Adventure Fantasy,,
2118,11336,"Dead Zone, The (1983)",Thriller,,
2124,2907,"Addams Family, The (1991)",Children Comedy Fantasy,,
2125,9454,Ever After: A Cinderella Story (1998),Comedy Drama Romance,,
2126,8688,Snake Eyes (1998),Action Crime Mystery Thriller,,
2147,13853,"Clan of the Cave Bear, The (1986)",Adventure Drama Fantasy,,
2154,33644,How Stella Got Her Groove Back (1998),Drama Romance,,
2155,14662,"Slums of Beverly Hills, The (1998)",Comedy Drama,,
2160,805,Rosemary's Baby (1968),Drama Horror Thriller,,
2161,34584,"NeverEnding Story, The (1984)",Adventure Children Fantasy,,
2167,36647,Blade (1998),Action Horror Thriller,,
2169,14557,Dead Man on Campus (1998),Comedy,,
2171,41469,Next Stop Wonderland (1998),Comedy Drama Romance,,
2174,4011,Beetlejuice (1988),Comedy Fantasy,,
2175,161795,Déjà Vu (1997),Drama Romance,,
2177,5854,Family Plot (1976),Comedy Thriller,,
2178,573,Frenzy (1972),Thriller,,
2179,2370,Topaz (1969),Thriller,,
2180,5780,Torn Curtain (1966),Thriller,,
2184,11219,"Trouble with Harry, The (1955)",Comedy Mystery,,
2188,3682,54 (1998),Drama,,
2194,117,"Untouchables, The (1987)",Action Crime Drama,,
2195,14577,Dirty Work (1998),Comedy,,
2196,37498,Knock Off (1998),Action,,
2231,10220,Rounders (1998),Drama,,
2232,431,Cube (1997),Horror Mystery Sci-Fi Thriller,,
2236,22796,Simon Birch (1998),Drama,,
2264,5971,We're No Angels (1989),Comedy Crime,,
2268,881,"Few Good Men, A (1992)",Crime Drama Thriller,,
2272,53113,One True Thing (1998),Drama,,
2275,24746,Six-String Samurai (1998),Action Adventure Sci-Fi,,
2278,8195,Ronin (1998),Action Crime Thriller,,
2279,9877,Urban Legend (1998),Horror Thriller,,
2280,26618,Clay Pigeons (1998),Crime,,
2288,1091,"Thing, The (1982)",Action Horror Sci-Fi Thriller,,
2291,162,Edward Scissorhands (1990),Drama Fantasy Romance,,
2294,8916,Antz (1998),Adventure Animation Children Comedy Fantasy,,
2296,9429,"Night at the Roxbury, A (1998)",Comedy,,
2297,12159,What Dreams May Come (1998),Adventure Drama Fantasy Romance,,
2301,10156,History of the World: Part I (1981),Comedy Musical,,
2302,10377,My Cousin Vinny (1992),Comedy,,
2306,9713,Holy Man (1998),Comedy,,
2310,9821,"Mighty, The (1998)",Drama,,
2313,1955,"Elephant Man, The (1980)",Drama,,
2314,39437,Beloved (1998),Drama,,
2315,11932,Bride of Chucky (Child's Play 4) (1998),Comedy Horror Thriller,,
2316,6435,Practical Magic (1998),Drama Fantasy Mystery Romance,,
2318,10683,Happiness (1998),Comedy Drama,,
2322,9425,Soldier (1998),Action Sci-Fi War,,
2325,8675,Orgazmo (1997),Comedy,,
2328,9945,Vampires (1998),Horror Western,,
2329,73,American History X (1998),Crime Drama,,
2331,46889,Living Out Loud (1998),Comedy Drama Romance,,
2333,3033,Gods and Monsters (1998),Drama,,
2334,9882,"Siege, The (1998)",Action Thriller,,
2335,10663,"Waterboy, The (1998)",Comedy,,
2336,4518,Elizabeth (1998),Drama,,
2337,1808,Velvet Goldmine (1998),Drama,,
2338,3600,I Still Know What You Did Last Summer (1998),Horror Mystery Thriller,,
2340,297,Meet Joe Black (1998),Romance,,
2353,9798,Enemy of the State (1998),Action Thriller,,
2354,14444,"Rugrats Movie, The (1998)",Animation Children Comedy,,
2355,9487,"Bug's Life, A (1998)",Adventure Animation Children Comedy,,
2356,9466,Celebrity (1998),Comedy,,
2357,666,Central Station (Central do Brasil) (1998),Drama,,
2359,10162,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,,
2360,309,"Celebration, The (Festen) (1998)",Drama,,
2361,692,Pink Flamingos (1972),Comedy,,
2373,9626,Red Sonja (1985),Action Adventure Fantasy,,
2376,707,"View to a Kill, A (1985)",Action Adventure Thriller,,
2377,11954,Lifeforce (1985),Horror Sci-Fi,,
2378,9336,Police Academy (1984),Comedy Crime,,
2384,9447,Babe: Pig in the City (1998),Adventure Children Drama,,
2385,12257,Home Fries (1998),Comedy Romance,,
2387,10029,Very Bad Things (1998),Comedy Crime,,
2390,8545,Little Voice (1998),Comedy,,
2391,10223,"Simple Plan, A (1998)",Crime Drama Thriller,,
2393,200,Star Trek: Insurrection (1998),Action Drama Romance Sci-Fi,,
2394,9837,"Prince of Egypt, The (1998)",Animation Musical,,
2395,11545,Rushmore (1998),Comedy Drama,,
2396,1934,Shakespeare in Love (1998),Comedy Drama Romance,,
2401,8879,Pale Rider (1985),Western,,
2402,1369,Rambo: First Blood Part II (1985),Action Adventure Thriller,,
2403,1368,First Blood (Rambo: First Blood) (1982),Action Adventure Drama Thriller,,
2404,1370,Rambo III (1988),Action Adventure Thriller War,,
2414,11904,Young Sherlock Holmes (1985),Action Adventure Children Fantasy Mystery Thriller,,
2420,1885,"Karate Kid, The (1984)",Drama,,
2424,9489,You've Got Mail (1998),Comedy Romance,,
2427,8741,"Thin Red Line, The (1998)",Action Drama War,,
2428,9276,"Faculty, The (1998)",Horror Sci-Fi,,
2429,9822,Mighty Joe Young (1998),Action Adventure Drama Fantasy Thriller,,
2431,10312,Patch Adams (1998),Comedy Drama,,
2432,9441,Stepmom (1998),Drama,,
2433,9422,"Civil Action, A (1998)",Drama,,
2436,10368,Tea with Mussolini (1999),Comedy Drama War,,
2445,15556,At First Sight (1999),Drama,,
2446,28902,In Dreams (1999),Horror Thriller,,
2447,14709,Varsity Blues (1999),Comedy Drama,,
2450,10658,Howard the Duck (1986),Adventure Comedy Sci-Fi,,
2459,30497,"Texas Chainsaw Massacre, The (1974)",Horror,,
2460,16337,"Texas Chainsaw Massacre 2, The (1986)",Horror,,
2469,10013,Peggy Sue Got Married (1986),Comedy Drama,,
2470,9671,Crocodile Dundee (1986),Adventure Comedy,,
2471,9396,Crocodile Dundee II (1988),Action Adventure Comedy,,
2474,11873,"Color of Money, The (1986)",Drama,,
2485,10314,She's All That (1999),Comedy Romance,,
2490,2112,Payback (1999),Action Thriller,,
2491,16172,Simply Irresistible (1999),Comedy Romance,,
2492,111794,20 Dates (1998),Comedy Romance,,
2496,11622,Blast from the Past (1999),Comedy Romance,,
2497,10207,Message in a Bottle (1999),Romance,,
2498,9849,My Favorite Martian (1999),Comedy Sci-Fi,,
2500,18892,Jawbreaker (1999),Comedy,,
2502,1542,Office Space (1999),Comedy Crime,,
2504,15256,200 Cigarettes (1999),Comedy Drama,,
2505,8224,8MM (1999),Drama Mystery Thriller,,
2513,8913,Pet Sematary (1989),Horror,,
2526,40160,Meteor (1979),Sci-Fi,,
2528,10803,Logan's Run (1976),Action Adventure Sci-Fi,,
2530,1685,Beneath the Planet of the Apes (1970),Action Sci-Fi,,
2531,1705,Battle for the Planet of the Apes (1973),Action Sci-Fi,,
2532,1688,Conquest of the Planet of the Apes (1972),Action Sci-Fi,,
2533,1687,Escape from the Planet of the Apes (1971),Action Sci-Fi,,
2539,9535,Analyze This (1999),Comedy,,
2540,9455,"Corruptor, The (1999)",Action Crime Drama Thriller,,
2541,796,Cruel Intentions (1999),Drama,,
2542,100,"Lock, Stock & Two Smoking Barrels (1998)",Comedy Crime Thriller,,
2546,30943,"Deep End of the Ocean, The (1999)",Drama,,
2548,7341,"Rage: Carrie 2, The (1999)",Horror,,
2549,10350,Wing Commander (1999),Action Sci-Fi,,
2555,22345,Baby Geniuses (1999),Comedy,,
2560,10212,Ravenous (1999),Horror Thriller,,
2566,16508,Doug's 1st Movie (1999),Animation Children,,
2567,11374,EDtv (1999),Comedy,,
2570,28029,"Walk on the Moon, A (1999)",Drama Romance,,
2571,603,"Matrix, The (1999)",Action Sci-Fi Thriller,,
2572,4951,10 Things I Hate About You (1999),Comedy Romance,,
2573,65749,Tango (1998),Drama Musical,,
2574,8970,"Out-of-Towners, The (1999)",Comedy,,
2580,9430,Go (1999),Comedy Crime,,
2598,12596,Pushing Tin (1999),Comedy,,
2599,9451,Election (1999),Comedy,,
2600,1946,eXistenZ (1999),Action Sci-Fi Thriller,,
2605,1844,Entrapment (1999),Crime Thriller,,
2606,6552,Idle Hands (1999),Comedy Horror,,
2616,8592,Dick Tracy (1990),Action Crime,,
2623,53862,Trippin' (1999),Comedy,,
2628,1893,Star Wars: Episode I - The Phantom Menace (1999),Action Adventure Sci-Fi,,
2639,15660,Mommie Dearest (1981),Drama,,
2640,1924,Superman (1978),Action Adventure Sci-Fi,,
2641,8536,Superman II (1980),Action Sci-Fi,,
2642,9531,Superman III (1983),Action Adventure Sci-Fi,,
2643,11411,Superman IV: The Quest for Peace (1987),Action Adventure Sci-Fi,,
2671,509,Notting Hill (1999),Comedy Romance,,
2672,1090,"Thirteenth Floor, The (1999)",Drama Sci-Fi Thriller,,
2674,15059,"Loss of Sexual Innocence, The (1999)",Drama Fantasy,,
2676,12117,Instinct (1999),Drama Thriller,,
2682,62676,Limbo (1999),Drama,,
2683,817,Austin Powers: The Spy Who Shagged Me (1999),Action Adventure Comedy,,
2686,14283,"Red Violin, The (Violon rouge, Le) (1998)",Drama Mystery,,
2688,2275,"General's Daughter, The (1999)",Crime Drama Mystery Thriller,,
2690,24137,"Ideal Husband, An (1999)",Comedy Romance,,
2692,104,Run Lola Run (Lola rennt) (1998),Action Crime,,
2693,15800,Trekkies (1997),Documentary,,
2694,9032,Big Daddy (1999),Comedy,,
2699,6488,Arachnophobia (1990),Comedy Horror,,
2700,9473,"South Park: Bigger, Longer and Uncut (1999)",Animation Comedy Musical,,
2701,8487,Wild Wild West (1999),Action Comedy Sci-Fi Western,,
2702,10279,Summer of Sam (1999),Drama,,
2706,2105,American Pie (1999),Comedy Romance,,
2707,1073,Arlington Road (1999),Thriller,,
2709,10208,Muppets From Space (1999),Children Comedy,,
2710,2667,"Blair Witch Project, The (1999)",Drama Horror Thriller,,
2712,345,Eyes Wide Shut (1999),Drama Mystery Thriller,,
2713,9825,Lake Placid (1999),Horror Thriller,,
2718,10490,Drop Dead Gorgeous (1999),Comedy,,
2719,11618,"Haunting, The (1999)",Horror Thriller,,
2720,332,Inspector Gadget (1999),Action Adventure Children Comedy,,
2722,8914,Deep Blue Sea (1999),Action Horror Sci-Fi Thriller,,
2723,9824,Mystery Men (1999),Action Comedy Fantasy,,
2724,4806,Runaway Bride (1999),Comedy Romance,,
2725,33430,Twin Falls Idaho (1999),Drama,,
2729,802,Lolita (1962),Drama Romance,,
2730,3175,Barry Lyndon (1975),Drama Romance War,,
2735,10136,"Golden Child, The (1986)",Action Adventure Comedy Fantasy Mystery,,
2739,873,"Color Purple, The (1985)",Drama,,
2746,10776,Little Shop of Horrors (1986),Comedy Horror Musical,,
2750,30890,Radio Days (1987),Comedy Drama,,
2759,16406,Dick (1999),Comedy,,
2761,10386,"Iron Giant, The (1999)",Adventure Animation Children Drama Sci-Fi,,
2762,745,"Sixth Sense, The (1999)",Drama Horror Mystery,,
2763,913,"Thomas Crown Affair, The (1999)",Action Mystery,,
2769,19457,"Yards, The (2000)",Crime Drama,,
2770,11353,Bowfinger (1999),Comedy,,
2771,17707,Brokedown Palace (1999),Drama,,
2772,9781,Detroit Rock City (1999),Comedy,,
2791,813,Airplane! (1980),Comedy,,
2795,11153,National Lampoon's Vacation (1983),Comedy,,
2797,2280,Big (1988),Comedy Drama Fantasy Romance,,
2801,39780,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama Romance,,
2803,9944,"Pelican Brief, The (1993)",Crime Drama Mystery Romance Thriller,,
2804,850,"Christmas Story, A (1983)",Children Comedy,,
2805,10154,Mickey Blue Eyes (1999),Comedy Romance,,
2807,10366,Universal Soldier: The Return (1999),Action Sci-Fi,,
2812,22314,In Too Deep (1999),Action Thriller,,
2822,9096,Medicine Man (1992),Adventure Romance,,
2826,1911,"13th Warrior, The (1999)",Action Adventure Fantasy,,
2827,2900,"Astronaut's Wife, The (1999)",Horror Sci-Fi Thriller,,
2828,17709,Dudley Do-Right (1999),Children Comedy,,
2829,37718,"Muse, The (1999)",Comedy,,
2835,2162,Chill Factor (1999),Action Adventure Comedy Thriller,,
2836,14578,Outside Providence (1999),Comedy,,
2840,10307,Stigmata (1999),Drama Thriller,,
2841,11601,Stir of Echoes (1999),Horror Mystery Thriller,,
2858,14,American Beauty (1999),Drama Romance,,
2860,11001,Blue Streak (1999),Comedy,,
2861,10390,For Love of the Game (1999),Comedy Drama,,
2863,704,"Hard Day's Night, A (1964)",Adventure Comedy Musical,,
2865,142132,Sugar Town (1999),Comedy,,
2881,10398,Double Jeopardy (1999),Action Crime Drama Thriller,,
2882,2290,Jakob the Liar (1999),Drama,,
2883,24071,Mumford (1999),Comedy Drama,,
2886,16112,"Adventures of Elmo in Grouchland, The (1999)",Children Comedy,,
2888,14429,Drive Me Crazy (1999),Comedy Romance,,
2889,15198,"Mystery, Alaska (1999)",Comedy Drama,,
2890,6415,Three Kings (1999),Action Adventure Comedy Drama War,,
2891,24066,"Happy, Texas (1999)",Comedy,,
2906,12618,Random Hearts (1999),Drama Romance,,
2907,13824,Superstar (1999),Comedy,,
2908,226,Boys Don't Cry (1999),Drama,,
2912,10388,"Limey, The (1999)",Crime Drama Thriller,,
2916,861,Total Recall (1990),Action Adventure Sci-Fi Thriller,,
2921,11901,High Plains Drifter (1973),Western,,
2922,4929,Hang 'Em High (1968),Crime Drama Western,,
2925,8416,"Conformist, The (Conformista, Il) (1970)",Drama,,
2929,18254,Reds (1981),Drama Romance,,
2932,16642,Days of Heaven (1978),Drama,,
2939,19997,Niagara (1953),Drama Thriller,,
2942,535,Flashdance (1983),Drama Romance,,
2947,658,Goldfinger (1964),Action Adventure Thriller,,
2948,657,From Russia with Love (1963),Action Adventure Thriller,,
2949,646,Dr. No (1962),Action Adventure Thriller,,
2950,5689,"Blue Lagoon, The (1980)",Adventure Drama Romance,,
2951,391,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action Western,,
2953,772,Home Alone 2: Lost in New York (1992),Children Comedy,,
2959,550,Fight Club (1999),Action Crime Drama Thriller,,
2961,12220,"Story of Us, The (1999)",Comedy Drama,,
